Region,Date,Segment,Country,Currency,Product,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit
USA,2022-02-01,Small Business,USA,USD,VTT,Low,1778,260,350,622300,24892,597408,462280,135128
USA,2022-02-01,Enterprise,Canada,CAD,Velo,Medium,1802,10,20,36040,1802,34238,18020,16218
USA,2022-02-01,Enterprise,USA,USD,Velo,Medium,2436,250,300,730800,43848,686952,609000,77952
USA,2022-02-01,Government,Canada,CAD,Montana,Medium,1421,120,20,28420,1989.4,26430.6,14210,12220.6
USA,2022-02-01,Government,Canada,CAD,Amarilla,High,808,250,300,242400,19392,223008,202000,21008
USA,2022-02-01,Channel Partners,Canada,CAD,Carretera,High,1611,5,7,11277,1014.93,10262.07,8055,2207.07
USA,2022-02-01,Government,USA,USD,Amarilla,High,1916,120,125,239500,23950,215550,229920,-14370
USA,2022-02-01,Government,USA,USD,Montana,High,2015,260,12,24180,3385.2,20794.8,6045,14749.8
USA,2022-02-01,Government,USA,USD,Paseo,High,2438,120,125,304750,45712.5,259037.5,292560,-33522.5
USA,2022-03-01,Government,Canada,CAD,VTT,Low,727,10,350,254450,15267,239183,189020,50163
USA,2022-03-01,Enterprise,Canada,CAD,Paseo,Low,727,260,350,254450,15267,239183,189020,50163
USA,2022-03-01,Midmarket,Canada,CAD,Montana,Low,386,3,12,4632,463.2,4168.8,1158,3010.8
USA,2022-03-01,Channel Partners,USA,USD,Velo,Low,386,10,12,4632,463.2,4168.8,1158,3010.8
USA,2022-03-01,Enterprise,USA,USD,Paseo,Medium,2294,120,300,688200,68820,619380,573500,45880
USA,2022-03-01,Government,USA,USD,Carretera,Medium,2294,250,300,688200,68820,619380,573500,45880
USA,2022-03-01,Channel Partners,Canada,CAD,Velo,Medium,2996,3,7,20972,2936.08,18035.92,14980,3055.92
USA,2022-03-01,Government,USA,USD,Paseo,Medium,2996,5,7,20972,2936.08,18035.92,14980,3055.92
USA,2022-03-01,Small Business,USA,USD,Amarilla,High,1743,10,15,26145,3660.3,22484.7,17430,5054.7
USA,2022-03-01,Government,USA,USD,VTT,High,269,120,300,80700,11298,69402,67250,2152
USA,2022-03-01,Midmarket,USA,USD,Montana,High,269,250,300,80700,11298,69402,67250,2152
USA,2022-03-01,Government,Canada,CAD,Carretera,High,1743,260,15,26145,3660.3,22484.7,17430,5054.7
USA,2022-03-01,Government,Canada,CAD,Paseo,High,267,10,20,5340,801,4539,2670,1869
USA,2022-03-01,Small Business,Canada,CAD,Amarilla,High,267,250,20,5340,801,4539,2670,1869
USA,2022-04-01,Channel Partners,USA,USD,Amarilla,None,1725,10,350,603750,0,603750,448500,155250
USA,2022-04-01,Small Business,USA,USD,Montana,Low,912,10,12,10944,0,10944,2736,8208
USA,2022-04-01,Government,USA,USD,Paseo,Low,2092,120,7,14644,146.44,14497.56,10460,4037.56
USA,2022-04-01,Government,Canada,CAD,VTT,Low,1265,250,20,25300,1265,24035,12650,11385
USA,2022-04-01,Enterprise,Canada,CAD,Carretera,Low,263,3,7,1841,110.46,1730.54,1315,415.54
USA,2022-04-01,Government,Canada,CAD,Velo,Low,1404,10,300,421200,29484,391716,351000,40716
USA,2022-04-01,Small Business,Canada,CAD,Montana,Medium,1804,5,125,225500,22550,202950,216480,-13530
USA,2022-04-01,Midmarket,USA,USD,Paseo,Medium,1560,3,15,23400,2574,20826,15600,5226
USA,2022-04-01,Government,USA,USD,VTT,Medium,2935,250,20,58700,6457,52243,29350,22893
USA,2022-04-01,Enterprise,USA,USD,Carretera,High,2548,260,15,38220,4586.4,33633.6,25480,8153.6
USA,2022-04-01,Channel Partners,Canada,CAD,Amarilla,High,2222,10,12,26664,3732.96,22931.04,6666,16265.04
USA,2022-04-01,Government,USA,USD,Velo,High,2007,10,350,702450,105367.5,597082.5,521820,75262.5
USA,2022-04-01,Midmarket,Canada,CAD,Paseo,High,2574,120,300,772200,115830,656370,643500,12870
USA,2022-04-01,Government,Canada,CAD,Paseo,High,2954,250,125,369250,55387.5,313862.5,354480,-40617.5
USA,2022-05-01,Government,Canada,CAD,Carretera,Low,345,5,125,43125,0,43125,41400,1725
USA,2022-05-01,Small Business,USA,USD,Paseo,Low,345,120,125,43125,0,43125,41400,1725
USA,2022-05-01,Government,USA,USD,Paseo,Medium,663,5,125,82875,828.75,82046.25,79560,2486.25
USA,2022-05-01,Midmarket,Canada,CAD,Velo,Medium,663,120,125,82875,828.75,82046.25,79560,2486.25
USA,2022-05-01,Small Business,Canada,CAD,Paseo,Medium,2851,3,7,19957,798.28,19158.72,14255,4903.72
USA,2022-05-01,Enterprise,Canada,CAD,Amarilla,Medium,2851,5,7,19957,798.28,19158.72,14255,4903.72
USA,2022-05-01,Government,Canada,CAD,Paseo,Medium,671,10,15,10065,402.6,9662.4,6710,2952.4
USA,2022-05-01,Government,USA,USD,Montana,High,671,260,15,10065,402.6,9662.4,6710,2952.4
USA,2022-05-01,Midmarket,USA,USD,Velo,High,1228,10,350,429800,21490,408310,319280,89030
USA,2022-05-01,Channel Partners,Canada,CAD,VTT,High,1389,10,20,27780,1389,26391,13890,12501
USA,2022-05-01,Government,USA,USD,Carretera,High,1389,250,20,27780,1389,26391,13890,12501
USA,2022-05-01,Government,Canada,CAD,Montana,High,1228,260,350,429800,21490,408310,319280,89030
USA,2022-05-01,Enterprise,USA,USD,Amarilla,High,2299,3,12,27588,1655.28,25932.72,6897,19035.72
USA,2022-05-01,Channel Partners,USA,USD,VTT,High,2299,10,12,27588,1655.28,25932.72,6897,19035.72
USA,2022-06-01,Channel Partners,Canada,CAD,Montana,None,570,3,7,3990,199.5,3790.5,2850,940.5
USA,2022-06-01,Channel Partners,Canada,CAD,Paseo,None,2663,10,20,53260,2663,50597,26630,23967
USA,2022-06-01,Enterprise,USA,USD,Paseo,Low,2663,250,20,53260,2663,50597,26630,23967
USA,2022-06-01,Enterprise,USA,USD,VTT,Low,570,250,7,3990,199.5,3790.5,2850,940.5
USA,2022-06-01,Channel Partners,USA,USD,Montana,Low,1582,120,7,11074,775.18,10298.82,7910,2388.82
USA,2022-06-01,Channel Partners,USA,USD,Paseo,Low,1582,250,7,11074,775.18,10298.82,7910,2388.82
USA,2022-06-01,Small Business,USA,USD,Carretera,Medium,1372,120,300,411600,28812,382788,343000,39788
USA,2022-06-01,Small Business,USA,USD,Paseo,Medium,1372,260,300,411600,28812,382788,343000,39788
USA,2022-06-01,Government,USA,USD,Paseo,Medium,2797,5,125,349625,31466.25,318158.75,335640,-17481.25
USA,2022-06-01,Government,USA,USD,Velo,Medium,2797,10,125,349625,31466.25,318158.75,335640,-17481.25
USA,2022-06-01,Midmarket,Canada,CAD,Carretera,Medium,2300,3,15,34500,4830,29670,23000,6670
USA,2022-06-01,Midmarket,Canada,CAD,VTT,Medium,2300,5,15,34500,4830,29670,23000,6670
USA,2022-06-01,Government,Canada,CAD,Velo,Medium,914,10,12,10968,1645.2,9322.8,2742,6580.8
USA,2022-06-01,Government,Canada,CAD,Amarilla,Medium,914,120,12,10968,1645.2,9322.8,2742,6580.8
USA,2022-06-01,Government,USA,USD,Montana,Medium,615,5,15,9225,0,9225,6150,3075
USA,2022-06-01,Government,USA,USD,Amarilla,Medium,1817,10,20,36340,0,36340,18170,18170
USA,2022-06-01,Government,Canada,CAD,Montana,Medium,1817,250,20,36340,0,36340,18170,18170
USA,2022-06-01,Government,USA,USD,Velo,Medium,615,260,15,9225,0,9225,6150,3075
USA,2022-06-01,Government,Canada,CAD,Amarilla,Medium,2852,3,350,998200,19964,978236,741520,236716
USA,2022-06-01,Government,USA,USD,Amarilla,Medium,1916,10,300,574800,11496,563304,479000,84304
USA,2022-06-01,Small Business,Canada,CAD,Carretera,Medium,2852,10,350,998200,19964,978236,741520,236716
USA,2022-06-01,Small Business,Canada,CAD,Paseo,Medium,2729,10,125,341125,6822.5,334302.5,327480,6822.5
USA,2022-06-01,Midmarket,USA,USD,Carretera,High,2729,250,125,341125,6822.5,334302.5,327480,6822.5
USA,2022-06-01,Midmarket,USA,USD,VTT,High,1916,260,300,574800,11496,563304,479000,84304
USA,2022-06-01,Government,Canada,CAD,Paseo,High,274,3,350,95900,3836,92064,71240,20824
USA,2022-06-01,Enterprise,Canada,CAD,Paseo,High,274,10,350,95900,3836,92064,71240,20824
USA,2022-06-01,Government,Canada,CAD,Velo,High,2431,10,12,29172,1458.6,27713.4,7293,20420.4
USA,2022-06-01,Enterprise,Canada,CAD,VTT,High,2431,120,12,29172,1458.6,27713.4,7293,20420.4
USA,2022-07-01,Enterprise,Canada,CAD,Montana,None,2905,10,300,871500,8715,862785,726250,136535
USA,2022-07-01,Government,USA,USD,Carretera,Low,1236,260,20,24720,494.4,24225.6,12360,11865.6
USA,2022-07-01,Channel Partners,USA,USD,Paseo,Low,2030,3,15,30450,1827,28623,20300,8323
USA,2022-07-01,Government,USA,USD,Paseo,Low,2723,5,12,32676,1960.56,30715.44,8169,22546.44
USA,2022-07-01,Enterprise,USA,USD,Montana,Medium,547,120,7,3829,268.03,3560.97,2735,825.97
USA,2022-07-01,Government,USA,USD,VTT,Medium,1118,260,20,22360,1565.2,20794.8,11180,9614.8
USA,2022-07-01,Small Business,Canada,CAD,Velo,Medium,2321,5,12,27852,2506.68,25345.32,6963,18382.32
USA,2022-07-01,Government,Canada,CAD,Carretera,Medium,2529,250,125,316125,31612.5,284512.5,303480,-18967.5
USA,2022-07-01,Midmarket,Canada,CAD,Amarilla,Medium,1366,10,300,409800,45078,364722,341500,23222
USA,2022-07-01,Midmarket,USA,USD,Amarilla,High,1808,120,7,12656,1392.16,11263.84,9040,2223.84
USA,2022-07-01,Government,Canada,CAD,Paseo,High,2689,3,15,40335,4840.2,35494.8,26890,8604.8
USA,2022-07-01,Channel Partners,Canada,CAD,Paseo,High,2387,250,125,298375,35805,262570,286440,-23870
USA,2022-07-01,Small Business,USA,USD,Velo,High,700,10,350,245000,34300,210700,182000,28700
USA,2022-07-01,Government,Canada,CAD,VTT,High,1177,10,350,411950,57673,354277,306020,48257
USA,2022-08-01,Enterprise,USA,USD,Velo,None,1143,10,7,8001,0,8001,5715,2286
USA,2022-08-01,Channel Partners,USA,USD,Amarilla,None,1143,260,7,8001,0,8001,5715,2286
USA,2022-08-01,Government,Canada,CAD,Montana,Low,1295,3,12,15540,310.8,15229.2,3885,11344.2
USA,2022-08-01,Enterprise,Canada,CAD,Velo,Low,1566,5,20,31320,626.4,30693.6,15660,15033.6
USA,2022-08-01,Small Business,Canada,CAD,VTT,Low,1295,10,12,15540,310.8,15229.2,3885,11344.2
USA,2022-08-01,Government,USA,USD,Velo,Medium,1566,120,20,31320,626.4,30693.6,15660,15033.6
USA,2022-08-01,Government,Canada,CAD,Amarilla,Medium,2009,10,125,251125,7533.75,243591.25,241080,2511.25
USA,2022-08-01,Midmarket,USA,USD,Paseo,Medium,2009,120,125,251125,7533.75,243591.25,241080,2511.25
USA,2022-08-01,Channel Partners,Canada,CAD,Carretera,Medium,861,10,125,107625,5381.25,102243.75,103320,-1076.25
USA,2022-08-01,Government,USA,USD,Paseo,Medium,861,120,125,107625,5381.25,102243.75,103320,-1076.25
USA,2022-08-01,Government,USA,USD,VTT,High,1153,10,15,17295,1037.7,16257.3,11530,4727.3
USA,2022-08-01,Government,Canada,CAD,Paseo,High,1153,250,15,17295,1037.7,16257.3,11530,4727.3
USA,2022-08-01,Small Business,USA,USD,VTT,High,1269,120,350,444150,39973.5,404176.5,329940,74236.5
USA,2022-08-01,Midmarket,Canada,CAD,Paseo,High,1269,260,350,444150,39973.5,404176.5,329940,74236.5
USA,2022-09-01,Channel Partners,Canada,CAD,Carretera,Low,2734,5,7,19138,2296.56,16841.44,13670,3171.44
USA,2022-09-01,Channel Partners,USA,USD,Carretera,Low,986,120,350,345100,41412,303688,256360,47328
USA,2022-09-01,Midmarket,Canada,CAD,Paseo,Low,986,250,350,345100,41412,303688,256360,47328
USA,2022-09-01,Government,Canada,CAD,Paseo,Low,2734,260,7,19138,2296.56,16841.44,13670,3171.44
USA,2022-09-01,Government,USA,USD,Paseo,Low,1249,5,20,24980,3247.4,21732.6,12490,9242.6
USA,2022-09-01,Small Business,Canada,CAD,VTT,Medium,1565,10,15,23475,3051.75,20423.25,15650,4773.25
USA,2022-09-01,Enterprise,Canada,CAD,Velo,Medium,1249,10,20,24980,3247.4,21732.6,12490,9242.6
USA,2022-09-01,Small Business,USA,USD,VTT,Medium,1565,250,15,23475,3051.75,20423.25,15650,4773.25
USA,2022-09-01,Government,USA,USD,Amarilla,Medium,1496,3,300,448800,62832,385968,374000,11968
USA,2022-09-01,Government,USA,USD,Montana,High,1010,3,300,303000,42420,260580,252500,8080
USA,2022-09-01,Enterprise,USA,USD,Velo,High,2914,10,12,34968,4895.52,30072.48,8742,21330.48
USA,2022-09-01,Government,Canada,CAD,Amarilla,High,1496,250,300,448800,62832,385968,374000,11968
USA,2022-09-01,Midmarket,USA,USD,Paseo,High,1010,250,300,303000,42420,260580,252500,8080
USA,2022-09-01,Government,Canada,CAD,Montana,High,2914,260,12,34968,4895.52,30072.48,8742,21330.48
USA,2022-10-01,Government,USA,USD,Paseo,None,2821,120,125,352625,0,352625,338520,14105
USA,2022-10-01,Government,USA,USD,Amarilla,None,2141,260,12,25692,0,25692,6423,19269
USA,2022-10-01,Channel Partners,Canada,CAD,Carretera,Low,1830,5,7,12810,128.1,12681.9,9150,3531.9
USA,2022-10-01,Government,USA,USD,Montana,Low,923,120,125,115375,1153.75,114221.25,110760,3461.25
USA,2022-10-01,Channel Partners,Canada,CAD,Paseo,Low,1874,250,300,562200,16866,545334,468500,76834
USA,2022-10-01,Government,USA,USD,Velo,Low,2832,120,20,56640,2832,53808,28320,25488
USA,2022-10-01,Enterprise,Canada,CAD,Paseo,Low,552,260,350,193200,9660,183540,143520,40020
USA,2022-10-01,Enterprise,Canada,CAD,Velo,Low,2198,10,15,32970,1978.2,30991.8,21980,9011.8
USA,2022-10-01,Enterprise,USA,USD,Paseo,Medium,1884,3,12,22608,1582.56,21025.44,5652,15373.44
USA,2022-10-01,Enterprise,USA,USD,Velo,Medium,678,10,7,4746,379.68,4366.32,3390,976.32
USA,2022-10-01,Midmarket,USA,USD,Paseo,Medium,2807,250,350,982450,98245,884205,729820,154385
USA,2022-10-01,Midmarket,USA,USD,VTT,Medium,2394,10,20,47880,5266.8,42613.2,23940,18673.2
USA,2022-10-01,Government,Canada,CAD,Velo,Medium,2541,250,300,762300,106722,655578,635250,20328
USA,2022-10-01,Government,Canada,CAD,Amarilla,Medium,2559,10,15,38385,5757.75,32627.25,25590,7037.25
USA,2022-10-01,Government,Canada,CAD,Montana,High,1445,3,12,17340,173.4,17166.6,4335,12831.6
USA,2022-10-01,Government,USA,USD,Velo,High,1947,3,12,23364,700.92,22663.08,5841,16822.08
USA,2022-10-01,Government,USA,USD,VTT,High,218,10,15,3270,130.8,3139.2,2180,959.2
USA,2022-10-01,Government,Canada,CAD,Amarilla,High,2074,10,20,41480,1659.2,39820.8,20740,19080.8
USA,2022-10-01,Government,Canada,CAD,Montana,High,1056,10,20,21120,844.8,20275.2,10560,9715.2
USA,2022-10-01,Midmarket,Canada,CAD,Paseo,High,2134,250,300,640200,51216,588984,533500,55484
USA,2022-10-01,Government,Canada,CAD,Paseo,High,567,120,125,70875,6378.75,64496.25,68040,-3543.75
USA,2022-10-01,Midmarket,Canada,CAD,VTT,High,1867,250,300,560100,50409,509691,466750,42941
USA,2022-10-01,Small Business,Canada,CAD,Carretera,High,2071,260,350,724850,65236.5,659613.5,538460,121153.5
USA,2022-10-01,Small Business,USA,USD,Carretera,High,2328,5,7,16296,1629.6,14666.4,11640,3026.4
USA,2022-10-01,Channel Partners,USA,USD,Paseo,High,1596,120,125,199500,19950,179550,191520,-11970
USA,2022-10-01,Small Business,Canada,CAD,VTT,High,707,260,350,247450,24745,222705,183820,38885
USA,2022-10-01,Small Business,USA,USD,VTT,High,1767,10,15,26505,3710.7,22794.3,17670,5124.3
USA,2022-10-01,Channel Partners,USA,USD,Amarilla,High,388,5,7,2716,380.24,2335.76,1940,395.76
USA,2022-11-01,Small Business,USA,USD,Paseo,Low,2665.5,5,125,333187.5,0,333187.5,319860,13327.5
USA,2022-11-01,Government,USA,USD,Amarilla,Low,2529,3,7,17703,177.03,17525.97,12645,4880.97
USA,2022-11-01,Midmarket,USA,USD,Carretera,Medium,1369.5,10,12,16434,493.02,15940.98,4108.5,11832.48
USA,2022-11-01,Channel Partners,USA,USD,Montana,Medium,3450,10,350,1207500,48300,1159200,897000,262200
USA,2022-11-01,Government,USA,USD,Velo,Medium,3627,5,125,453375,22668.75,430706.25,435240,-4533.75
USA,2022-11-01,Government,Canada,CAD,Amarilla,Medium,436.5,250,20,8730,698.4,8031.6,4365,3666.6
USA,2022-11-01,Channel Partners,Canada,CAD,Montana,Medium,3793.5,120,300,1138050,102424.5,1035625.5,948375,87250.5
USA,2022-11-01,Enterprise,Canada,CAD,VTT,High,819,3,7,5733,515.97,5217.03,4095,1122.03
USA,2022-11-01,Small Business,Canada,CAD,Paseo,High,1630.5,260,15,24457.5,2201.175,22256.325,16305,5951.325
USA,2022-11-01,Government,Canada,CAD,Velo,High,3199.5,260,15,47992.5,5279.175,42713.325,31995,10718.325
USA,2022-11-01,Midmarket,Canada,CAD,Carretera,High,2104.5,10,350,736575,81023.25,655551.75,547170,108381.75
USA,2022-11-01,Enterprise,USA,USD,VTT,High,4026,10,12,48312,5314.32,42997.68,12078,30919.68
USA,2022-11-01,Government,Canada,CAD,Paseo,High,2460,120,300,738000,103320,634680,615000,19680
USA,2022-11-01,Government,USA,USD,Paseo,High,865.5,250,20,17310,2596.5,14713.5,8655,6058.5
USA,2022-12-01,Midmarket,USA,USD,Montana,None,2518,5,12,30216,0,30216,7554,22662
USA,2022-12-01,Government,Canada,CAD,Paseo,None,2518,10,12,30216,0,30216,7554,22662
USA,2022-12-01,Government,Canada,CAD,VTT,None,727,10,125,90875,908.75,89966.25,87240,2726.25
USA,2022-12-01,Midmarket,USA,USD,Amarilla,None,727,250,125,90875,908.75,89966.25,87240,2726.25
USA,2022-12-01,Government,Canada,CAD,Carretera,Low,1142,5,12,13704,274.08,13429.92,3426,10003.92
USA,2022-12-01,Small Business,Canada,CAD,Paseo,Low,1142,10,12,13704,274.08,13429.92,3426,10003.92
USA,2022-12-01,Government,Canada,CAD,Paseo,Low,991,3,300,297300,14865,282435,247750,34685
USA,2022-12-01,Enterprise,Canada,CAD,Paseo,Low,991,10,300,297300,14865,282435,247750,34685
USA,2022-12-01,Enterprise,Canada,CAD,VTT,Low,602,10,350,210700,10535,200165,156520,43645
USA,2022-12-01,Small Business,Canada,CAD,Amarilla,Low,602,120,350,210700,10535,200165,156520,43645
USA,2022-12-01,Government,USA,USD,Carretera,Low,2844,3,15,42660,2559.6,40100.4,28440,11660.4
USA,2022-12-01,Government,USA,USD,Paseo,Low,2844,250,15,42660,2559.6,40100.4,28440,11660.4
USA,2022-12-01,Channel Partners,Canada,CAD,Paseo,Medium,1135,120,7,7945,556.15,7388.85,5675,1713.85
USA,2022-12-01,Channel Partners,Canada,CAD,Velo,Medium,1135,260,7,7945,556.15,7388.85,5675,1713.85
USA,2022-12-01,Government,USA,USD,Carretera,Medium,1282,5,20,25640,2051.2,23588.8,12820,10768.8
USA,2022-12-01,Government,USA,USD,Paseo,Medium,1282,260,20,25640,2051.2,23588.8,12820,10768.8
USA,2022-12-01,Government,USA,USD,VTT,Medium,708,5,20,14160,1132.8,13027.2,7080,5947.2
USA,2022-12-01,Government,USA,USD,VTT,Medium,2907,120,7,20349,1627.92,18721.08,14535,4186.08
USA,2022-12-01,Government,Canada,CAD,Velo,Medium,708,260,20,14160,1132.8,13027.2,7080,5947.2
USA,2022-12-01,Government,Canada,CAD,VTT,Medium,2907,260,7,20349,1627.92,18721.08,14535,4186.08
USA,2022-12-01,Small Business,USA,USD,Velo,Medium,1094,3,300,328200,29538,298662,273500,25162
USA,2022-12-01,Small Business,USA,USD,Amarilla,Medium,1094,10,300,328200,29538,298662,273500,25162
USA,2022-12-01,Enterprise,USA,USD,Montana,Medium,2567,3,15,38505,5005.65,33499.35,25670,7829.35
USA,2022-12-01,Enterprise,USA,USD,Paseo,Medium,2567,250,15,38505,5005.65,33499.35,25670,7829.35
USA,2022-12-01,Midmarket,Canada,CAD,Carretera,High,2632,10,350,921200,119756,801444,684320,117124
USA,2022-12-01,Midmarket,Canada,CAD,Montana,High,1583,10,125,197875,25723.75,172151.25,189960,-17808.75
USA,2022-12-01,Channel Partners,USA,USD,Paseo,High,2632,120,350,921200,119756,801444,684320,117124
USA,2022-12-01,Channel Partners,USA,USD,Velo,High,1583,250,125,197875,25723.75,172151.25,189960,-17808.75
USA,2023-01-01,Enterprise,Canada,CAD,Montana,None,831,3,20,16620,498.6,16121.4,8310,7811.4
USA,2023-01-01,Enterprise,Canada,CAD,Velo,None,2918,10,300,875400,35016,840384,729500,110884
USA,2023-01-01,Enterprise,USA,USD,Montana,Low,2327,10,7,16289,814.45,15474.55,11635,3839.55
USA,2023-01-01,Enterprise,USA,USD,Velo,Low,1262,120,15,18930,1325.1,17604.9,12620,4984.9
USA,2023-01-01,Government,Canada,CAD,Carretera,Low,1702,10,300,510600,35742,474858,425500,49358
USA,2023-01-01,Government,Canada,CAD,Montana,Low,1645,260,125,205625,14393.75,191231.25,197400,-6168.75
USA,2023-01-01,Midmarket,USA,USD,Paseo,Low,257,10,7,1799,143.92,1655.08,1285,370.08
USA,2023-01-01,Midmarket,USA,USD,Amarilla,Low,2313,5,350,809550,80955,728595,601380,127215
USA,2023-01-01,Government,Canada,CAD,Paseo,Medium,790,120,15,11850,1185,10665,7900,2765
USA,2023-01-01,Government,Canada,CAD,Paseo,Medium,2109,250,12,25308,3036.96,22271.04,6327,15944.04
USA,2023-01-01,Government,Canada,CAD,VTT,Medium,1743,3,20,34860,4880.4,29979.6,17430,12549.6
USA,2023-01-01,Government,Canada,CAD,Amarilla,Medium,200,5,350,70000,9800,60200,52000,8200
USA,2023-01-01,Channel Partners,Canada,CAD,Carretera,Medium,2844,260,125,355500,49770,305730,341280,-35550
USA,2023-01-01,Channel Partners,Canada,CAD,Paseo,Medium,1806,250,12,21672,3250.8,18421.2,5418,13003.2
USA,2023-01-01,Government,USA,USD,Paseo,Medium,1953,260,12,23436,0,23436,5859,17577
USA,2023-01-01,Government,USA,USD,Amarilla,Medium,2301,5,300,690300,6903,683397,575250,108147
USA,2023-01-01,Channel Partners,USA,USD,Carretera,High,4492.5,10,7,31447.5,314.475,31133.025,22462.5,8670.525
USA,2023-01-01,Channel Partners,USA,USD,Paseo,High,943.5,250,350,330225,3302.25,326922.75,245310,81612.75
USA,2023-01-01,Small Business,USA,USD,Velo,High,742.5,3,125,92812.5,1856.25,90956.25,89100,1856.25
USA,2023-01-01,Small Business,USA,USD,VTT,High,3850.5,120,20,77010,2310.3,74699.7,38505,36194.7
USA,2023-01-01,Government,USA,USD,Carretera,High,3802.5,5,300,1140750,102667.5,1038082.5,950625,87457.5
USA,2023-01-01,Government,USA,USD,Montana,High,3675,10,15,55125,4961.25,50163.75,36750,13413.75
USA,2023-01-01,Midmarket,Canada,CAD,Paseo,High,1351.5,250,350,473025,42572.25,430452.75,351390,79062.75
USA,2023-01-01,Small Business,Canada,CAD,Velo,High,3445.5,3,125,430687.5,43068.75,387618.75,413460,-25841.25
USA,2023-01-01,Small Business,Canada,CAD,VTT,High,3520.5,260,12,42246,4224.6,38021.4,10561.5,27459.9
USA,2023-01-01,Midmarket,Canada,CAD,Amarilla,High,606,120,20,12120,1696.8,10423.2,6060,4363.2
USA,2023-01-01,Government,USA,USD,Paseo,High,1614,10,15,24210,3631.5,20578.5,16140,4438.5
USA,2023-01-01,Government,USA,USD,VTT,High,723,10,7,5061,759.15,4301.85,3615,686.85
USA,2023-02-01,Government,Canada,CAD,Paseo,None,1326,250,7,9282,92.82,9189.18,6630,2559.18
USA,2023-02-01,Channel Partners,USA,USD,Paseo,None,1774,10,125,221750,6652.5,215097.5,212880,2217.5
USA,2023-02-01,Government,Canada,CAD,Velo,Low,1967,5,15,29505,1180.2,28324.8,19670,8654.8
USA,2023-02-01,Government,USA,USD,VTT,Medium,1465,120,12,17580,703.2,16876.8,4395,12481.8
USA,2023-02-01,Government,USA,USD,Carretera,Medium,2992,10,125,374000,18700,355300,359040,-3740
USA,2023-02-01,Small Business,Canada,CAD,Paseo,Medium,1761,3,350,616350,43144.5,573205.5,457860,115345.5
USA,2023-02-01,Enterprise,USA,USD,Montana,High,598,120,12,7176,574.08,6601.92,1794,4807.92
